DGUID,Alfalfa and alfalfa mixtures (m2),All other tame hay and fodder crops (m2),Barley (m2),Buckwheat (m2),Canary seed (m2),Canola (rapeseed) (m2),Chick peas (m2),Corn for grain (m2),Corn for silage (m2),Dry field peas (m2),Dry white beans (m2),Faba beans (m2),Flaxseed (m2),Forage seed to be harvested for seed (m2),Hemp (m2),Lentils (m2),Mixed grains (m2),Oats (m2),Other dry beans (m2),Other field crops (m2),Potatoes (m2),"Rye, total (m2)",Soybeans (m2),Sugar beets (m2),Sunflower seed (m2),Triticale (m2),"Wheat, total (m2)",year,CD,Total wheat (Grain kg),Total wheat (Straw/Stover kg),Total wheat (Grain kg P),Total wheat (Straw/Stover kg P),Total wheat (Total kg P),Oats (Grain kg),Oats (Straw/Stover kg),Oats (Grain kg P),Oats (Straw/Stover kg P),Oats (Total kg P),Barley (Grain kg),Barley (Straw/Stover kg),Barley (Grain kg P),Barley (Straw/Stover kg P),Barley (Total kg P),Corn for grain (Grain kg),Corn for ethanol (Ethanol kg),Corn for grain (Straw/Stover kg),Corn for grain (Grain kg P),Corn for ethanol (Ethanol kg P),Corn for grain (Straw/Stover kg P),Corn for grain (Total kg P),Corn for ethanol (Total kg P),Corn for silage (Silage kg),Corn for silage (Silage kg P),Corn for silage (Total kg P),Total rye (Grain kg),Total rye (Straw/Stover kg),Total rye (Grain kg P),Total rye (Straw/Stover kg P),Total rye (Total kg P),Canola (rapeseed) (Grain kg),Canola (rapeseed) (Straw/Stover kg),Canola (rapeseed) (Grain kg P),Canola (rapeseed) (Straw/Stover kg P),Canola (rapeseed) (Total kg P),Soybeans (Grain kg),Soybeans (Straw/Stover kg),Soybeans (Grain kg P),Soybeans (Straw/Stover kg P),Soybeans (Total kg P),Dry white beans (Vegetable kg),Dry white beans (Vegetable kg P),Dry white beans (Total kg P),Other dry beans (Vegetable kg),Other dry beans (Vegetable kg P),Other dry beans (Total kg P),Faba beans (Vegetable kg),Faba beans (Vegetable kg P),Faba beans (Total kg P),Alfalfa and alfalfa mixtures (Forage kg),Alfalfa and alfalfa mixtures (Forage kg P),Alfalfa and alfalfa mixtures (Total kg P),All other tame hay and fodder crops (Forage kg),All other tame hay and fodder crops (Forage kg P),All other tame hay and fodder crops (Total kg P),Forage seed for seed  (Forage kg),Forage seed for seed  (Forage kg P),Forage seed for seed  (Total kg P),Potatoes  (Vegetable kg),Potatoes  (Vegetable kg P),Potatoes  (Total kg P),Dry field peas  (Vegetable kg),Dry field peas  (Vegetable kg P),Dry field peas  (Total kg P),Sunflowers (Grain kg),Sunflowers (Straw/Stover kg),Sunflowers (Grain kg P),Sunflowers (Straw/Stover kg P),Sunflowers (Total kg P),Buckwheat (Grain kg),Buckwheat (Straw/Stover kg),Buckwheat (Grain kg P),Buckwheat (Straw/Stover kg P),Buckwheat (Total kg P),Sugar beets  (Beet kg),Sugar beets  (Beet kg P),Sugar beets  (Total kg P),Triticale (Grain kg),Triticale (Straw/Stover kg),Triticale (Grain kg P),Triticale (Straw/Stover kg P),Triticale (Total kg P),Lentils (Grain kg),Lentils (Straw/Stover kg),Lentils (Grain kg P),Lentils (Straw/Stover kg P),Lentils  (Total kg P),Chickpeas (Grain kg),Chickpeas (Straw/Stover kg),Chickpeas (Grain kg P),Chickpeas (Straw/Stover kg P),Chickpeas  (Total kg P),Hemp (Grain kg),Hemp (Straw/Stover kg),Hemp (Grain kg P),Hemp (Straw/Stover kg P),Hemp  (Total kg P),Flaxseed  (Grain kg),Flaxseed (Straw/Stover kg),Flaxseed  (Grain kg P),Flaxseed (Straw/Stover kg P),Flaxseed  (Total kg P),Forage seed for seed (Forage kg),Forage seed for seed (Forage kg P),Forage seed for seed (Total kg P),Potatoes (Vegetable kg),Potatoes (Vegetable kg P),Potatoes (Total kg P),Dry field peas (Vegetable kg),Dry field peas (Vegetable kg P),Dry field peas (Total kg P),Sugar beets (Beet kg),Sugar beets (Beet kg P),Sugar beets (Total kg P),Lentils (Total kg P),Chickpeas (Total kg P),Hemp (Total kg P),Flaxseed (Grain kg),Flaxseed (Grain kg P),Flaxseed (Total kg P)
2021A00032489,3210000.0,16570000.0,1520000.0,520000.0,0.0,0.0,0.0,0.0,0.0,1260000.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0,4070000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1400000.0,2021,2489,507475.7068937398,633952.3363793164,3146.349382741187,443.7666354655215,3590.1160182067088,1167835.2516271875,1824742.5806674806,3970.6398555324377,2919.5881290679695,6890.227984600408,546271.437849592,456589.15089723887,1857.3228886886127,502.24806598696273,2359.570954675575,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878340.8766302764,6332.349928586609,6332.349928586609,14857977.67157747,32687.550877470436,32687.550877470436,0.0,0.0,0.0,0.0,0.0,0.0,1299288451.7873116,5197153.807149246,5197153.807149246,1232.9341761266758,8966.794008194009,21.083174411766155,16.140229214749215,37.22340362651537,66863.58956030106,46627.32884260884,207.2771276369333,23.31366442130442,230.59079205823772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22372.0,44744.0,114.09719999999999,167.34256000000002,281.43976,0.0,0.0,0.0,0.0,0.0,0.0,1299288451.7873116,5197153.807149246,5197153.807149246,0.0,0.0,0.0,0.0,0.0,0.0,22372.0,114.09719999999999,281.43976
2021A00032490,810000.0,2950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020000.0,0.0,150000.0,0.0,210000.0,800000.0,0.0,0.0,0.0,0.0,2021,2490,0.0,0.0,0.0,0.0,0.0,292676.15642745234,457306.4944178944,995.098931853338,731.690391068631,1726.789322921969,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,72628.341428169,129928.84517873115,188.8336877132394,155.91461421447738,344.7483019277168,0.0,0.0,0.0,0.0,0.0,237799.37709730509,453719.7768146167,1521.9160134227525,998.1835089921567,2520.099522414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726310.3146637146,1597.882692260172,1597.882692260172,2645204.2324172324,5819.4493113179105,5819.4493113179105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032491,28190000.0,47820000.0,9980000.0,9840000.0,0.0,9360000.0,0.0,0.0,0.0,0.0,0.0,680000.0,1740000.0,0.0,3820000.0,150000.0,3950000.0,21430000.0,0.0,0.0,0.0,1740000.0,11610000.0,0.0,0.0,0.0,20450000.0,2021,2491,7412770.147126414,9260232.342112157,45959.17491218377,6482.162639478512,52441.337551662284,6149068.659059122,9607919.77977988,20906.833440801016,15372.671647647809,36279.50508844882,3586703.256407189,2997868.2407595026,12194.791071784444,3297.655064835453,15492.446136619898,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,601777.6861191145,1076553.2886237723,1564.6219839096977,1291.8639463485267,2856.4859302582245,2171667.8408445064,7448715.78260676,17156.1759426716,32029.477865209068,49185.65380788067,3451063.46012464,6584608.261022125,22086.806144797694,14486.138174248676,36572.94431904637,0.0,0.0,0.0,0.0,0.0,0.0,76217.74906964907,342.97987081342086,342.97987081342086,25277392.309098907,55610.2630800176,55610.2630800176,42879208.94718374,94334.25968380424,94334.25968380424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265264.8486026202,882332.5304062904,3922.3210306681226,441.16626520314526,4363.487295871268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13560.0,19035.000000000004,54.24,31.407750000000007,85.64775,0.0,0.0,0.0,0.0,0.0,502330.0,1232332.0,3164.679,2587.8972,5752.5761999999995,278052.0,556104.0,1418.0652,2079.8289600000003,3497.8941600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.64775,0.0,5752.5761999999995,278052.0,1418.0652,3497.8941600000003
2021A00032492,39910000.0,70640000.0,17470000.0,2360000.0,0.0,9220000.0,0.0,0.0,4990000.0,570000.0,0.0,0.0,0.0,0.0,5120000.0,0.0,5260000.0,38850000.0,0.0,3040000.0,14540000.0,0.0,9130000.0,0.0,0.0,0.0,15520000.0,2021,2492,5625730.693564887,7027814.471862135,34879.5303001023,4919.470130303495,39799.000430405795,11147518.310986789,17417997.36091686,37901.562257355086,27868.795777466978,65770.35803482207,6278527.644231823,5247771.359325502,21346.9939903882,5772.548495258052,27119.542485646252,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,7830252.867655417,19575.632169138542,19575.632169138542,0.0,0.0,0.0,0.0,0.0,2139185.6295498237,7337303.3670549495,16899.566473443607,31550.404478336284,48449.97095177989,2713885.391122994,5178076.952896813,17368.86650318716,11391.76929637299,28760.63579956015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35786474.886702284,78730.24475074503,78730.24475074503,63341432.87388247,139351.15232254143,139351.15232254143,0.0,0.0,0.0,126172520666.78856,75703512.40007314,75703512.40007314,587773347.2371172,2351093.388948469,2351093.388948469,0.0,0.0,0.0,0.0,0.0,303457.8295429048,211616.3385933786,940.7192715830049,105.8081692966893,1046.5274408796943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673280.0,1651712.0,4241.664000000001,3468.5951999999997,7710.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126172520666.78856,75703512.40007314,75703512.40007314,587773347.2371172,2351093.388948469,2351093.388948469,0.0,0.0,0.0,0.0,0.0,7710.2592,0.0,0.0,0.0
2021A00032493,84770000.0,65070000.0,31180000.0,5240000.0,0.0,20880000.0,0.0,13260000.0,13200000.0,0.0,0.0,1000000.0,0.0,6020000.0,2750000.0,0.0,4760000.0,20210000.0,0.0,0.0,0.0,0.0,32180000.0,0.0,0.0,0.0,29030000.0,2021,2493,10522871.265089476,13145454.517922537,65241.80184355475,9201.818162545776,74443.62000610052,5799005.0209792275,9060945.345280046,19716.617071329372,14497.512552448074,34214.129623777444,11205752.257993603,9366085.345378887,38099.55767717825,10302.693879916776,48402.25155709503,12274144.73076706,426720,17002655.46245731,34367.60524614777,1194.816,34005.31092491462,68372.91617106239,1194.816,20713294.158928156,51783.235397320386,51783.235397320386,0.0,0.0,0.0,0.0,0.0,4844489.798806976,16616365.976584312,38271.469410575104,71450.37369931253,109721.84310988765,9565479.943739098,18250878.022367958,61219.071639930226,40151.93164920951,101371.00328913974,0.0,0.0,0.0,0.0,0.0,0.0,112084.9251024251,504.382162960913,504.382162960913,76011512.8074606,167225.3281764133,167225.3281764133,58346928.61131841,128363.2429449005,128363.2429449005,5398009.992932793,11875.621984452144,11875.621984452144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673779.2486461108,469860.00602936605,2088.7156708029434,234.93000301468302,2323.645673817626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361625.0,887150.0,2278.2375,1863.015,4141.2525000000005,0.0,0.0,0.0,0.0,0.0,5398009.992932793,11875.621984452144,11875.621984452144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4141.2525000000005,0.0,0.0,0.0
2021A00032494,38740000.0,65920000.0,19110000.0,2700000.0,0.0,9470000.0,0.0,0.0,3860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980000.0,20810000.0,0.0,5340000.0,13270000.0,0.0,12410000.0,0.0,0.0,0.0,14490000.0,2021,2494,5252373.566350207,6561406.681525924,32564.71611137128,4592.984677068148,37157.700788439426,5971167.465936553,9329949.165525865,20301.96938418428,14927.918664841383,35229.88804902566,6867925.774543226,5740407.022135681,23350.947633446965,6314.447724349248,29665.395357796213,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,6057069.352535051,15142.673381337629,15142.673381337629,0.0,0.0,0.0,0.0,0.0,2197189.5782903284,7536254.109111754,17357.797668493597,32405.892669180543,49763.69033767414,3688862.837221945,7038328.037836742,23608.722158220447,15484.32168324083,39093.04384146128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34737359.98774359,76422.1919730359,76422.1919730359,59109106.1020149,130040.03342443278,130040.03342443278,0.0,0.0,0.0,115151949741.97278,69091169.84518367,69091169.84518367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347176.3304092555,242103.43822123823,1076.2466242686921,121.05171911061912,1197.2983433793113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115151949741.97278,69091169.84518367,69091169.84518367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032495,0.0,13750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2495,0.0,0.0,0.0,0.0,0.0,949762.8213479092,1484004.4083561082,3229.1935925828916,2374.407053369773,5603.600645952665,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12329341.76126676,27124.55187478687,27124.55187478687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032499,0.0,2570000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660000.0,0.0,2021,2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304466.0601058602,5069.825332232893,5069.825332232893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38575.14782325061,26900.382024582024,119.58295825207689,13.450191012291013,133.0331492643679,0.0,0.0,0.0,601721.1953168629,751686.3417069037,3730.67141096455,526.1804391948326,4256.851850159383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
