"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Field crops and hay, Census of Agriculture, 2021","32100309",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3210030901",1;2,"CURRENT - a cube available to the public and that is current","Every 5 years","2021-01-01","2021-01-01","3",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",3;4;5,""
"2","Field crops and hay",,""
"3","Unit of measure",,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","McCraney No. 282, Saskatchewan [CCS470411034]","[4711034]","1719","1711","",,
"1","Wood Creek No. 281, Saskatchewan [CCS470411039]","[4711039]","1720","1711","",,
"1","Wreford No. 280, Saskatchewan [CCS470411042]","[4711042]","1721","1711","",,
"1","Usborne No. 310, Saskatchewan [CCS470411046]","[4711046]","1722","1711","",,
"1","Morris No. 312, Saskatchewan [CCS470411052]","[4711052]","1723","1711","",,
"1","Lost River No. 313, Saskatchewan [CCS470411059]","[4711059]","1724","1711","",,
"1","Dundurn No. 314, Saskatchewan [CCS470411061]","[4711061]","1725","1711","",,
"1","Corman Park No. 344, Saskatchewan [CCS470411065]","[4711065]","1726","1711","",,
"1","Saskatoon, Saskatchewan [CCS470411066]","[4711066]","1727","1711","",,
"1","Blucher No. 343, Saskatchewan [CCS470411069]","[4711069]","1728","1711","",,
"1","Colonsay No. 342, Saskatchewan [CCS470411076]","[4711076]","1729","1711","",,
"1","Viscount No. 341, Saskatchewan [CCS470411091]","[4711091]","1730","1711","",,
"1","Wolverine No. 340, Saskatchewan [CCS470411096]","[4711096]","1731","1711","",,
"1","Pleasant Valley No. 288, Saskatchewan [CCS470412001]","[4712001]","1733","1732","",,
"1","St. Andrews No. 287, Saskatchewan [CCS470412004]","[4712004]","1734","1732","",,
"1","Milden No. 286, Saskatchewan [CCS470412011]","[4712011]","1735","1732","",,
"1","Fertile Valley No. 285, Saskatchewan [CCS470412020]","[4712020]","1736","1732","",,
"1","Montrose No. 315, Saskatchewan [CCS470412026]","[4712026]","1737","1732","",,
"1","Harris No. 316, Saskatchewan [CCS470412029]","[4712029]","1738","1732","",,
"1","Marriott No. 317, Saskatchewan [CCS470412034]","[4712034]","1739","1732","",,
"1","Mountain View No. 318, Saskatchewan [CCS470412038]","[4712038]","1740","1732","",,
"1","Biggar No. 347, Saskatchewan [CCS470412042]","[4712042]","1741","1732","",,
"1","Perdue No. 346, Saskatchewan [CCS470412050]","[4712050]","1742","1732","",,
"1","Vanscoy No. 345, Saskatchewan [CCS470412054]","[4712054]","1743","1732","",,
"1","Eagle Creek No. 376, Saskatchewan [CCS470412064]","[4712064]","1744","1732","",,
"1","Glenside No. 377, Saskatchewan [CCS470412069]","[4712069]","1745","1732","",,
"1","Rosemount No. 378, Saskatchewan [CCS470412072]","[4712072]","1746","1732","",,
"1","Battle River No. 438, Saskatchewan [CCS470412078]","[4712078]","1747","1732","",,
"1","Kindersley No. 290, Saskatchewan [CCS470413006]","[4713006]","1749","1748","",,
"1","Milton No. 292, Saskatchewan [CCS470413011]","[4713011]","1750","1748","",,
"1","Antelope Park No. 322, Saskatchewan [CCS470413016]","[4713016]","1751","1748","",,
"1","Prairiedale No. 321, Saskatchewan [CCS470413019]","[4713019]","1752","1748","",,
"1","Oakdale No. 320, Saskatchewan [CCS470413024]","[4713024]","1753","1748","",,
"1","Winslow No. 319, Saskatchewan [CCS470413028]","[4713028]","1754","1748","",,
"1","Grandview No. 349, Saskatchewan [CCS470413032]","[4713032]","1755","1748","",,
"1","Mariposa No. 350, Saskatchewan [CCS470413038]","[4713038]","1756","1748","",,
"1","Progress No. 351, Saskatchewan [CCS470413041]","[4713041]","1757","1748","",,
"1","Heart's Hill No. 352, Saskatchewan [CCS470413046]","[4713046]","1758","1748","",,
"1","Eye Hill No. 382, Saskatchewan [CCS470413049]","[4713049]","1759","1748","",,
"1","Grass Lake No. 381, Saskatchewan [CCS470413056]","[4713056]","1760","1748","",,
"1","Tramping Lake No. 380, Saskatchewan [CCS470413059]","[4713059]","1761","1748","",,
"1","Reford No. 379, Saskatchewan [CCS470413064]","[4713064]","1762","1748","",,
"1","Buffalo No. 409, Saskatchewan [CCS470413068]","[4713068]","1763","1748","",,
"1","Round Valley No. 410, Saskatchewan [CCS470413072]","[4713072]","1764","1748","",,
"1","Senlac No. 411, Saskatchewan [CCS470413076]","[4713076]","1765","1748","",,
"1","Manitou Lake No. 442, Saskatchewan [CCS470413079]","[4713079]","1766","1748","",,
"1","Hillsdale No. 440, Saskatchewan [CCS470413092]","[4713092]","1767","1748","",,
"1","Cut Knife No. 439, Saskatchewan [CCS470413096]","[4713096]","1768","1748","",,
"1","Division No. 14, Saskatchewan [CD470514000]","[4714]","1770","1769","",,
"1","Nipawin No. 487, Saskatchewan [CCS470514072]","[4714072]","1785","1770","",,
"1","Torch River No. 488, Saskatchewan [CCS470514077]","[4714077]","1786","1770","",,
"1","Hudson Bay No. 394, Saskatchewan [CCS470514001]","[4714001]","1771","1770","",,
"1","Porcupine No. 395, Saskatchewan [CCS470514006]","[4714006]","1772","1770","",,
"1","Kelvington No. 366, Saskatchewan [CCS470514021]","[4714021]","1773","1770","",,
"1","Ponass Lake No. 367, Saskatchewan [CCS470514023]","[4714023]","1774","1770","",,
"1","Spalding No. 368, Saskatchewan [CCS470514026]","[4714026]","1775","1770","",,
"1","Barrier Valley No. 397, Saskatchewan [CCS470514034]","[4714034]","1776","1770","",,
"1","Pleasantdale No. 398, Saskatchewan [CCS470514035]","[4714035]","1777","1770","",,
"1","Bjorkdale No. 426, Saskatchewan [CCS470514038]","[4714038]","1778","1770","",,
"1","Tisdale No. 427, Saskatchewan [CCS470514043]","[4714043]","1779","1770","",,
"1","Star City No. 428, Saskatchewan [CCS470514047]","[4714047]","1780","1770","",,
"1","Willow Creek No. 458, Saskatchewan [CCS470514053]","[4714053]","1781","1770","",,
"1","Connaught No. 457, Saskatchewan [CCS470514056]","[4714056]","1782","1770","",,
"1","Arborfield No. 456, Saskatchewan [CCS470514059]","[4714059]","1783","1770","",,
"1","Moose Range No. 486, Saskatchewan [CCS470514067]","[4714067]","1784","1770","",,
"1","Division No. 15, Saskatchewan [CD470615000]","[4715]","1788","1787","",,
"1","Division No. 16, Saskatchewan [CD470616000]","[4716]","1810","1787","",,
"1","Division No. 17, Saskatchewan [CD470617000]","[4717]","1825","1787","",,
"1","St. Peter No. 369, Saskatchewan [CCS470615001]","[4715001]","1789","1788","",,
"1","Humboldt No. 370, Saskatchewan [CCS470615007]","[4715007]","1790","1788","",,
"1","Bayne No. 371, Saskatchewan [CCS470615011]","[4715011]","1791","1788","",,
"1","Grant No. 372, Saskatchewan [CCS470615014]","[4715014]","1792","1788","",,
"1","Aberdeen No. 373, Saskatchewan [CCS470615018]","[4715018]","1793","1788","",,
"1","Laird No. 404, Saskatchewan [CCS470615026]","[4715026]","1794","1788","",,
"1","Rosthern No. 403, Saskatchewan [CCS470615031]","[4715031]","1795","1788","",,
"1","Fish Creek No. 402, Saskatchewan [CCS470615036]","[4715036]","1796","1788","",,
"1","Hoodoo No. 401, Saskatchewan [CCS470615039]","[4715039]","1797","1788","",,
"1","Three Lakes No. 400, Saskatchewan [CCS470615044]","[4715044]","1798","1788","",,
"1","Lake Lenore No. 399, Saskatchewan [CCS470615048]","[4715048]","1799","1788","",,
"1","Flett's Springs No. 429, Saskatchewan [CCS470615051]","[4715051]","1800","1788","",,
"1","Invergordon No. 430, Saskatchewan [CCS470615054]","[4715054]","1801","1788","",,
"1","St. Louis No. 431, Saskatchewan [CCS470615057]","[4715057]","1802","1788","",,
"1","Duck Lake No. 463, Saskatchewan [CCS470615061]","[4715061]","1803","1788","",,
"1","Prince Albert No. 461, Saskatchewan [CCS470615064]","[4715064]","1804","1788","",,
"1","Birch Hills No. 460, Saskatchewan [CCS470615067]","[4715067]","1805","1788","",,
"1","Kinistino No. 459, Saskatchewan [CCS470615071]","[4715071]","1806","1788","",,
"1","Garden River No. 490, Saskatchewan [CCS470615079]","[4715079]","1807","1788","",,
"1","Buckland No. 491, Saskatchewan [CCS470615094]","[4715094]","1808","1788","",,
"1","Paddockwood No. 520, Saskatchewan [CCS470615099]","[4715099]","1809","1788","",,
"1","Mayfield No. 406, Saskatchewan [CCS470616005]","[4716005]","1811","1810","",,
"1","Great Bend No. 405, Saskatchewan [CCS470616008]","[4716008]","1812","1810","",,
"1","Blaine Lake No. 434, Saskatchewan [CCS470616013]","[4716013]","1813","1810","",,
"1","Redberry No. 435, Saskatchewan [CCS470616018]","[4716018]","1814","1810","",,
"1","Douglas No. 436, Saskatchewan [CCS470616023]","[4716023]","1815","1810","",,
"1","North Battleford No. 437, Saskatchewan [CCS470616028]","[4716028]","1816","1810","",,
"1","Round Hill No. 467, Saskatchewan [CCS470616033]","[4716033]","1817","1810","",,
"1","Meeting Lake No. 466, Saskatchewan [CCS470616038]","[4716038]","1818","1810","",,
"1","Leask No. 464, Saskatchewan [CCS470616041]","[4716041]","1819","1810","",,
"1","Shellbrook No. 493, Saskatchewan [CCS470616046]","[4716046]","1820","1810","",,
"1","Canwood No. 494, Saskatchewan [CCS470616051]","[4716051]","1821","1810","",,
"1","Spiritwood No. 496, Saskatchewan [CCS470616056]","[4716056]","1822","1810","",,
"1","Medstead No. 497, Saskatchewan [CCS470616062]","[4716062]","1823","1810","",,
"1","Big River No. 555, Saskatchewan [CCS470616075]","[4716075]","1824","1810","",,
"1","Meota No. 468, Saskatchewan [CCS470617001]","[4717001]","1826","1825","",,
"1","Turtle River No. 469, Saskatchewan [CCS470617008]","[4717008]","1827","1825","",,
"1","Paynton No. 470, Saskatchewan [CCS470617013]","[4717013]","1828","1825","",,
"1","Eldon No. 471, Saskatchewan [CCS470617017]","[4717017]","1829","1825","",,
"1","Wilton No. 472, Saskatchewan [CCS470617022]","[4717022]","1830","1825","",,
"1","Britannia No. 502, Saskatchewan [CCS470617028]","[4717028]","1831","1825","",,
"1","Frenchman Butte No. 501, Saskatchewan [CCS470617032]","[4717032]","1832","1825","",,
"1","Mervin No. 499, Saskatchewan [CCS470617045]","[4717045]","1833","1825","",,
"1","Parkdale No. 498, Saskatchewan [CCS470617047]","[4717047]","1834","1825","",,
"1","Meadow Lake No. 588, Saskatchewan [CCS470617054]","[4717054]","1835","1825","",,
"1","Loon Lake No. 561, Saskatchewan [CCS470617056]","[4717056]","1836","1825","",,
"1","Beaver River No. 622, Saskatchewan [CCS470617062]","[4717062]","1837","1825","",,
"1","Division No. 18, Saskatchewan [CD470718000]","[4718]","1839","1838","",,
"1","Division No. 18, Unorganized, Saskatchewan [CCS470718090]","[4718090]","1840","1839","",,
"1","Census Agricultural Region 1, Alberta [CAR481000000]","[4810]","1842","1841","",,
"1","Census Agricultural Region 2, Alberta [CAR482000000]","[4820]","1850","1841","",,
"1","Census Agricultural Region 3, Alberta [CAR483000000]","[4830]","1861","1841","",,
"1","Census Agricultural Region 4A, Alberta [CAR484000000]","[4840]","1875","1841","",,
"1","Census Agricultural Region 4B, Alberta [CAR484100000]","[4841]","1882","1841","",,
"1","Census Agricultural Region 5, Alberta [CAR485000000]","[4850]","1890","1841","",,
"1","Census Agricultural Region 6, Alberta [CAR486000000]","[4860]","1905","1841","",,
"1","Census Agricultural Region 7, Alberta [CAR487000000]","[4870]","1923","1841","",,
"1","Division No.  1, Alberta [CD481001000]","[4801]","1843","1842","",,
"1","Division No.  4, Alberta [CD481004000]","[4804]","1846","1842","",,
"1","Cypress County, Alberta [CCS481001003]","[4801003]","1844","1843","",,
"1","Forty Mile County No. 8, Alberta [CCS481001008]","[4801008]","1845","1843","",,
"1","Special Area No. 2, Alberta [CCS481004004]","[4804004]","1847","1846","",,
"1","Special Area No. 3, Alberta [CCS481004012]","[4804012]","1848","1846","",,
"1","Special Area No. 4, Alberta [CCS481004020]","[4804020]","1849","1846","",,
"1","Division No.  2, Alberta [CD482002000]","[4802]","1851","1850","",,
"1","Division No.  5, Alberta [CD482005000]","[4805]","1856","1850","",,
"1","Warner County No. 5, Alberta [CCS482002001]","[4802001]","1852","1851","",,
"1","Lethbridge County, Alberta [CCS482002011]","[4802011]","1853","1851","",,
"1","Taber, Alberta [CCS482002021]","[4802021]","1854","1851","",,
"1","Newell County, Alberta [CCS482002031]","[4802031]","1855","1851","",,
"1","Vulcan County, Alberta [CCS482005001]","[4805001]","1857","1856","",,
"1","Wheatland County, Alberta [CCS482005012]","[4805012]","1858","1856","",,
"1","Starland County, Alberta [CCS482005031]","[4805031]","1859","1856","",,
"1","Kneehill County, Alberta [CCS482005041]","[4805041]","1860","1856","",,
"1","Division No.  3, Alberta [CD483003000]","[4803]","1862","1861","",,
"1","Division No.  6, Alberta [CD483006000]","[4806]","1866","1861","",,
"1","Division No. 15, Alberta [CD483015000]","[4815]","1871","1861","",,
"1","Cardston County, Alberta [CCS483003001]","[4803001]","1863","1862","",,
"1","Pincher Creek No. 9, Alberta [CCS483003011]","[4803011]","1864","1862","",,
"1","Willow Creek No. 26, Alberta [CCS483003018]","[4803018]","1865","1862","",,
"1","Foothills County, Alberta [CCS483006001]","[4806001]","1867","1866","",,
"1","Rocky View County, Alberta [CCS483006014]","[4806014]","1868","1866","",,
"1","Calgary, Alberta [CCS483006016]","[4806016]","1869","1866","",,
"1","Mountain View County, Alberta [CCS483006028]","[4806028]","1870","1866","",,
"1","Bighorn No. 8, Alberta [CCS483015015]","[4815015]","1872","1871","",,
"1","Improvement District No. 12 Jasper Park, Alberta [CCS483015037]","[4815037]","1873","1871","",,
"1","Ranchland No. 66, Alberta [CCS483015045]","[4815045]","1874","1871","",,
"1","Division No.  7, Alberta [CD484007000]","[4807]","1876","1875","",,
"1","Provost No. 52, Alberta [CCS484007001]","[4807001]","1877","1876","",,
"1","Paintearth County No. 18, Alberta [CCS484007011]","[4807011]","1878","1876","",,
"1","Stettler County No. 6, Alberta [CCS484007019]","[4807019]","1879","1876","",,
"1","Flagstaff County, Alberta [CCS484007031]","[4807031]","1880","1876","",,
"1","Wainwright No. 61, Alberta [CCS484007049]","[4807049]","1881","1876","",,
"1","Division No. 10, Alberta [CD484110000]","[4810]","1883","1882","",,
"1","Camrose County, Alberta [CCS484110001]","[4810001]","1884","1883","",,
"1","Beaver County, Alberta [CCS484110016]","[4810016]","1885","1883","",,
"1","Minburn County No. 27, Alberta [CCS484110026]","[4810026]","1886","1883","",,
"1","Vermilion River County, Alberta [CCS484110036]","[4810036]","1887","1883","",,
"1","Two Hills County No. 21, Alberta [CCS484110048]","[4810048]","1888","1883","",,
"1","Lamont County, Alberta [CCS484110058]","[4810058]","1889","1883","",,
"1","Division No.  8, Alberta [CD485008000]","[4808]","1891","1890","",,
"1","Division No.  9, Alberta [CD485009000]","[4809]","1895","1890","",,
"1","Division No. 11, Alberta [CD485011000]","[4811]","1897","1890","",,
"1","Red Deer County, Alberta [CCS485008001]","[4808001]","1892","1891","",,
"1","Lacombe County, Alberta [CCS485008022]","[4808022]","1893","1891","",,
"1","Ponoka County, Alberta [CCS485008038]","[4808038]","1894","1891","",,
"1","Clearwater County, Alberta [CCS485009002]","[4809002]","1896","1895","",,
"1","Wetaskiwin County No. 10, Alberta [CCS485011001]","[4811001]","1898","1897","",,
"1","Leduc County, Alberta [CCS485011012]","[4811012]","1899","1897","",,
"1","Brazeau County, Alberta [CCS485011032]","[4811032]","1900","1897","",,
"1","Parkland County, Alberta [CCS485011034]","[4811034]","1901","1897","",,
"1","Strathcona County, Alberta [CCS485011052]","[4811052]","1902","1897","",,
"1","Sturgeon County, Alberta [CCS485011059]","[4811059]","1903","1897","",,
"1","Edmonton, Alberta [CCS485011061]","[4811061]","1904","1897","",,
"1","Division No. 12, Alberta [CD486012000]","[4812]","1906","1905","",,
"1","Division No. 13, Alberta [CD486013000]","[4813]","1911","1905","",,
"1","Division No. 14, Alberta [CD486014000]","[4814]","1918","1905","",,
"1","Division No. 16, Alberta [CD486016000]","[4816]","1920","1905","",,
"1","Bonnyville No. 87, Alberta [CCS486012004]","[4812004]","1907","1906","",,
"1","St. Paul County No. 19, Alberta [CCS486012014]","[4812014]","1908","1906","",,
"1","Smoky Lake County, Alberta [CCS486012022]","[4812022]","1909","1906","",,
"1","Lac la Biche County, Alberta [CCS486012037]","[4812037]","1910","1906","",,
"1","Lac Ste. Anne County, Alberta [CCS486013001]","[4813001]","1912","1911","",,
"1","Barrhead County No. 11, Alberta [CCS486013018]","[4813018]","1913","1911","",,
"1","Westlock County, Alberta [CCS486013028]","[4813028]","1914","1911","",,
"1","Woodlands County, Alberta [CCS486013029]","[4813029]","1915","1911","",,
"1","Thorhild County, Alberta [CCS486013036]","[4813036]","1916","1911","",,
"1","Athabasca County, Alberta [CCS486013044]","[4813044]","1917","1911","",,
"1","Yellowhead County, Alberta [CCS486014003]","[4814003]","1919","1918","",,
"1","Wood Buffalo, Alberta [CCS486016037]","[4816037]","1921","1920","",,
"1","Improvement District No. 24 Wood Buffalo, Alberta [CCS486016051]","[4816051]","1922","1920","",,
"1","Division No. 19, Alberta [CD487019000]","[4819]","1933","1923","",,
"1","Division No. 17, Alberta [CD487017000]","[4817]","1924","1923","",,
"1","Division No. 18, Alberta [CD487018000]","[4818]","1931","1923","",,
"1","Northern Sunrise County, Alberta [CCS487017026]","[4817026]","1925","1924","",,
"1","Big Lakes County, Alberta [CCS487017027]","[4817027]","1926","1924","",,
"1","Lesser Slave River No. 124, Alberta [CCS487017033]","[4817033]","1927","1924","",,
"1","Clear Hills, Alberta [CCS487017062]","[4817062]","1928","1924","",,
"1","Northern Lights County, Alberta [CCS487017076]","[4817076]","1929","1924","",,
"1","Mackenzie County, Alberta [CCS487017095]","[4817095]","1930","1924","",,
"1","Greenview No. 16, Alberta [CCS487018015]","[4818015]","1932","1931","",,
"1","Grande Prairie County No. 1, Alberta [CCS487019006]","[4819006]","1934","1933","",,
"1","Smoky River No. 130, Alberta [CCS487019041]","[4819041]","1935","1933","",,
"1","Birch Hills County, Alberta [CCS487019049]","[4819049]","1936","1933","",,
"1","Spirit River No. 133, Alberta [CCS487019054]","[4819054]","1937","1933","",,
"1","Saddle Hills County, Alberta [CCS487019059]","[4819059]","1938","1933","",,
"1","Fairview No. 136, Alberta [CCS487019066]","[4819066]","1939","1933","",,
"1","Peace No. 135, Alberta [CCS487019071]","[4819071]","1940","1933","",,
"1","Vancouver Island-Coast, British Columbia [CAR590100000]","[5901]","1942","1941","",,
"1","Lower Mainland-Southwest, British Columbia [CAR590200000]","[5902]","1982","1941","",,
"1","Thompson-Okanagan, British Columbia [CAR590300000]","[5903]","2005","1941","",,
"1","Kootenay, British Columbia [CAR590400000]","[5904]","2041","1941","",,
"1","Cariboo, British Columbia [CAR590500000]","[5905]","2063","1941","",,
"1","North Coast, British Columbia [CAR590600000]","[5906]","2084","1941","",,
"1","Nechako, British Columbia [CAR590700000]","[5907]","2092","1941","",,
"1","Peace River, British Columbia [CAR590800000]","[5908]","2103","1941","",,
"1","Capital, British Columbia [CD590117000]","[5917]","1943","1942","",,
"1","Cowichan Valley, British Columbia [CD590119000]","[5919]","1950","1942","",,
"1","Nanaimo, British Columbia [CD590121000]","[5921]","1955","1942","",,
"1","Alberni-Clayoquot, British Columbia [CD590123000]","[5923]","1962","1942","",,
"1","Strathcona, British Columbia [CD590124000]","[5924]","1967","1942","",,
"1","Comox Valley, British Columbia [CD590126000]","[5926]","1970","1942","",,
"1","Powell River, British Columbia [CD590127000]","[5927]","1974","1942","",,
"1","Mount Waddington, British Columbia [CD590143000]","[5943]","1978","1942","",,
"1","Central Coast, British Columbia [CD590145000]","[5945]","1980","1942","",,
"1","North Saanich, British Columbia [CCS590117005]","[5917005]","1944","1943","",,
"1","Central Saanich, British Columbia [CCS590117015]","[5917015]","1945","1943","",,
"1","Saanich, British Columbia [CCS590117021]","[5917021]","1946","1943","",,
"1","Saltspring Island, British Columbia [CCS590117027]","[5917027]","1947","1943","",,
"1","Southern Gulf Islands, British Columbia [CCS590117029]","[5917029]","1948","1943","",,
"1","Juan de Fuca (Part 2), British Columbia [CCS590117056]","[5917056]","1949","1943","",,
"1","North Cowichan, British Columbia [CCS590119008]","[5919008]","1951","1950","",,
"1","Cowichan Valley G, British Columbia [CCS590119015]","[5919015]","1952","1950","",,
"1","Cowichan Valley F, British Columbia [CCS590119033]","[5919033]","1953","1950","",,
"1","Cowichan Valley B, British Columbia [CCS590119046]","[5919046]","1954","1950","",,
"1","Nanaimo, British Columbia [CCS590121007]","[5921007]","1956","1955","",,
"1","Nanaimo C, British Columbia [CCS590121016]","[5921016]","1957","1955","",,
"1","Nanaimo E, British Columbia [CCS590121030]","[5921030]","1958","1955","",,
"1","Nanaimo F, British Columbia [CCS590121032]","[5921032]","1959","1955","",,
"1","Nanaimo G, British Columbia [CCS590121034]","[5921034]","1960","1955","",,
"1","Nanaimo H, British Columbia [CCS590121036]","[5921036]","1961","1955","",,
"1","Alberni-Clayoquot B, British Columbia [CCS590123033]","[5923033]","1963","1962","",,
"1","Alberni-Clayoquot D, British Columbia [CCS590123035]","[5923035]","1964","1962","",,
"1","Alberni-Clayoquot F, British Columbia [CCS590123039]","[5923039]","1965","1962","",,
"1","Alberni-Clayoquot A, British Columbia [CCS590123047]","[5923047]","1966","1962","",,
"1","Strathcona D (Oyster Bay - Buttle Lake), British Columbia [CCS590124042]","[5924042]","1968","1967","",,
"1","Strathcona C, British Columbia [CCS590124054]","[5924054]","1969","1967","",,
"1","Comox Valley A, British Columbia [CCS590126021]","[5926021]","1971","1970","",,
"1","Comox Valley B (Lazo North), British Columbia [CCS590126022]","[5926022]","1972","1970","",,
"1","Comox Valley C (Puntledge - Black Creek), British Columbia [CCS590126024]","[5926024]","1973","1970","",,
"1","qathet A, British Columbia [CCS590127010]","[5927010]","1975","1974","",,
"1","qathet C, British Columbia [CCS590127016]","[5927016]","1976","1974","",,
"1","qathet E, British Columbia [CCS590127020]","[5927020]","1977","1974","",,
"1","Mount Waddington C, British Columbia [CCS590143031]","[5943031]","1979","1978","",,
"1","Central Coast A, British Columbia [CCS590145006]","[5945006]","1981","1980","",,
"1","Fraser Valley, British Columbia [CD590209000]","[5909]","1983","1982","",,
"1","Greater Vancouver, British Columbia [CD590215000]","[5915]","1990","1982","",,
"1","Sunshine Coast, British Columbia [CD590229000]","[5929]","2000","1982","",,
"1","Squamish-Lillooet, British Columbia [CD590231000]","[5931]","2002","1982","",,
"1","Fraser Valley B, British Columbia [CCS590209016]","[5909016]","1984","1983","",,
"1","Fraser Valley D, British Columbia [CCS590209034]","[5909034]","1985","1983","",,
"1","Fraser Valley E, British Columbia [CCS590209036]","[5909036]","1986","1983","",,
"1","Abbotsford, British Columbia [CCS590209052]","[5909052]","1987","1983","",,
"1","Fraser Valley F, British Columbia [CCS590209060]","[5909060]","1988","1983","",,
"1","Fraser Valley G, British Columbia [CCS590209062]","[5909062]","1989","1983","",,
"1","Langley, British Columbia [CCS590215001]","[5915001]","1991","1990","",,
"1","Surrey, British Columbia [CCS590215004]","[5915004]","1992","1990","",,
"1","Delta, British Columbia [CCS590215011]","[5915011]","1993","1990","",,
"1","Richmond, British Columbia [CCS590215015]","[5915015]","1994","1990","",,
"1","Metro Vancouver A, British Columbia [CCS590215020]","[5915020]","1995","1990","",,
"1","Vancouver, British Columbia [CCS590215022]","[5915022]","1996","1990","",,
"1","Burnaby, British Columbia [CCS590215025]","[5915025]","1997","1990","",,
"1","Pitt Meadows, British Columbia [CCS590215070]","[5915070]","1998","1990","",,
"1","Maple Ridge, British Columbia [CCS590215075]","[5915075]","1999","1990","",,
"1","Sunshine Coast A, British Columbia [CCS590229018]","[5929018]","2001","2000","",,
"1","Squamish-Lillooet C, British Columbia [CCS590231017]","[5931017]","2003","2002","",,
"1","Squamish-Lillooet B, British Columbia [CCS590231034]","[5931034]","2004","2002","",,
"1","Okanagan-Similkameen, British Columbia [CD590307000]","[5907]","2006","2005","",,
"1","Thompson-Nicola, British Columbia [CD590333000]","[5933]","2015","2005","",,
"1","Central Okanagan, British Columbia [CD590335000]","[5935]","2026","2005","",,
"1","North Okanagan, British Columbia [CD590337000]","[5937]","2029","2005","",,
"1","Columbia-Shuswap, British Columbia [CD590339000]","[5939]","2035","2005","",,
"1","Okanagan-Similkameen A, British Columbia [CCS590307022]","[5907022]","2007","2006","",,
"1","Okanagan-Similkameen B, British Columbia [CCS590307026]","[5907026]","2008","2006","",,
"1","Okanagan-Similkameen C, British Columbia [CCS590307028]","[5907028]","2009","2006","",,
"1","Okanagan-Similkameen D, British Columbia [CCS590307047]","[5907047]","2010","2006","",,
"1","Okanagan-Similkameen E, British Columbia [CCS590307049]","[5907049]","2011","2006","",,
"1","Okanagan-Similkameen F, British Columbia [CCS590307051]","[5907051]","2012","2006","",,
"1","Okanagan-Similkameen G, British Columbia [CCS590307053]","[5907053]","2013","2006","",,
"1","Okanagan-Similkameen H, British Columbia [CCS590307055]","[5907055]","2014","2006","",,
"1","Thompson-Nicola M (Beautiful Nicola Valley - North), British Columbia [CCS590333008]","[5933008]","2016","2015","",,
"1","Thompson-Nicola N (Beautiful Nicola Valley - South), British Columbia [CCS590333012]","[5933012]","2017","2015","",,
"1","Thompson-Nicola E (Bonaparte Plateau), British Columbia [CCS590333032]","[5933032]","2018","2015","",,
"1","Thompson-Nicola I (Blue Sky Country), British Columbia [CCS590333037]","[5933037]","2019","2015","",,
"1","Thompson-Nicola J (Copper Desert Country), British Columbia [CCS590333039]","[5933039]","2020","2015","",,
"1","Thompson-Nicola P (Rivers and the Peaks), British Columbia [CCS590333044]","[5933044]","2021","2015","",,
"1","Thompson-Nicola L (Grasslands), British Columbia [CCS590333060]","[5933060]","2022","2015","",,
"1","Thompson-Nicola A (Wells Gray Country), British Columbia [CCS590333068]","[5933068]","2023","2015","",,
"1","Thompson-Nicola B (Thompson Headwaters), British Columbia [CCS590333070]","[5933070]","2024","2015","",,
"1","Thompson-Nicola O (Lower North Thompson), British Columbia [CCS590333072]","[5933072]","2025","2015","",,
"1","Central Okanagan, British Columbia [CCS590335012]","[5935012]","2027","2026","",,
"1","Central Okanagan West, British Columbia [CCS590335020]","[5935020]","2028","2026","",,
"1","North Okanagan B, British Columbia [CCS590337017]","[5937017]","2030","2029","",,
"1","North Okanagan D, British Columbia [CCS590337022]","[5937022]","2031","2029","",,
"1","North Okanagan E, British Columbia [CCS590337023]","[5937023]","2032","2029","",,
"1","Spallumcheen, British Columbia [CCS590337024]","[5937024]","2033","2029","",,
"1","North Okanagan F, British Columbia [CCS590337041]","[5937041]","2034","2029","",,
"1","Columbia-Shuswap A, British Columbia [CCS590339011]","[5939011]","2036","2035","",,
"1","Columbia-Shuswap C, British Columbia [CCS590339037]","[5939037]","2037","2035","",,
"1","Columbia-Shuswap D, British Columbia [CCS590339039]","[5939039]","2038","2035","",,
"1","Columbia-Shuswap E, British Columbia [CCS590339043]","[5939043]","2039","2035","",,
"1","Columbia-Shuswap F, British Columbia [CCS590339044]","[5939044]","2040","2035","",,
"1","East Kootenay, British Columbia [CD590401000]","[5901]","2042","2041","",,
"1","Central Kootenay, British Columbia [CD590403000]","[5903]","2049","2041","",,
"1","Kootenay Boundary, British Columbia [CD590405000]","[5905]","2059","2041","",,
"1","East Kootenay A, British Columbia [CCS590401017]","[5901017]","2043","2042","",,
"1","East Kootenay B, British Columbia [CCS590401019]","[5901019]","2044","2042","",,
"1","East Kootenay C, British Columbia [CCS590401035]","[5901035]","2045","2042","",,
"1","East Kootenay E, British Columbia [CCS590401037]","[5901037]","2046","2042","",,
"1","East Kootenay F, British Columbia [CCS590401046]","[5901046]","2047","2042","",,
